scale_mult,weights,alpha,cv_MAE,cv_MAE_sd,model,search_scope
0.5,"(1.0,)",46.41588833612773,2.623045062936064,0.5953927415347164,total_rbf,outer_fold_1
0.5,"(1.0,)",1000.0,2.668567748130699,0.5736349409801154,total_rbf,outer_fold_1
1.0,"(1.0,)",9.999999999999999e-06,2.763713092874052,0.4236345534074608,total_rbf,outer_fold_1
1.0,"(1.0,)",0.00021544346900318823,2.524580417197745,0.3870519452983156,total_rbf,outer_fold_1
1.0,"(1.0,)",0.004641588833612777,2.3028238227379285,0.40119192108408697,total_rbf,outer_fold_1
1.0,"(1.0,)",0.1,2.2168019700387664,0.2809688425448223,total_rbf,outer_fold_1
1.0,"(1.0,)",2.154434690031882,2.440090326807636,0.43953819079180745,total_rbf,outer_fold_1
1.0,"(1.0,)",46.41588833612773,2.6367217138458785,0.5872933055612798,total_rbf,outer_fold_1
1.0,"(1.0,)",1000.0,2.6691774227076883,0.5731027654428625,total_rbf,outer_fold_1
2.0,"(1.0,)",9.999999999999999e-06,2.791059126310523,0.3659107276111581,total_rbf,outer_fold_1
2.0,"(1.0,)",0.00021544346900318823,2.502515238242398,0.6105706604414037,total_rbf,outer_fold_1
2.0,"(1.0,)",0.004641588833612777,2.336435617986748,0.5783136879078724,total_rbf,outer_fold_1
2.0,"(1.0,)",0.1,2.416107931207295,0.2696898466328754,total_rbf,outer_fold_1
2.0,"(1.0,)",2.154434690031882,2.5423228966407074,0.5201824218077077,total_rbf,outer_fold_1
2.0,"(1.0,)",46.41588833612773,2.6566887357296936,0.5783750725878675,total_rbf,outer_fold_1
2.0,"(1.0,)",1000.0,2.6702913528921304,0.5722927117772686,total_rbf,outer_fold_1
4.0,"(1.0,)",9.999999999999999e-06,2.661650594083599,0.6315646496509505,total_rbf,outer_fold_1
4.0,"(1.0,)",0.00021544346900318823,2.501018559293989,0.938356757072074,total_rbf,outer_fold_1
4.0,"(1.0,)",0.004641588833612777,2.526538030014612,0.5363039454247819,total_rbf,outer_fold_1
4.0,"(1.0,)",0.1,2.4741540363384096,0.3157349680623282,total_rbf,outer_fold_1
4.0,"(1.0,)",2.154434690031882,2.6109394001745945,0.5784104119750428,total_rbf,outer_fold_1
4.0,"(1.0,)",46.41588833612773,2.666516323278713,0.5742305024833699,total_rbf,outer_fold_1
4.0,"(1.0,)",1000.0,2.6708249778234476,0.5719874551869273,total_rbf,outer_fold_1
0.25,"(1.0,)",9.999999999999999e-06,2.1302867689223692,0.3593024111688437,total_rbf,outer_fold_2
0.25,"(1.0,)",0.00021544346900318823,2.174112924483696,0.327727346121068,total_rbf,outer_fold_2
0.25,"(1.0,)",0.004641588833612777,2.1968348356961926,0.3115826628418884,total_rbf,outer_fold_2
0.25,"(1.0,)",0.1,2.2055718485869487,0.3088284367850263,total_rbf,outer_fold_2
0.25,"(1.0,)",2.154434690031882,2.4450376827469746,0.3188052989414658,total_rbf,outer_fold_2
0.25,"(1.0,)",46.41588833612773,2.8538476889902302,0.4910659348123195,total_rbf,outer_fold_2
0.25,"(1.0,)",1000.0,2.9176119300373666,0.5131619699983812,total_rbf,outer_fold_2
0.5,"(1.0,)",9.999999999999999e-06,2.4058142637152184,0.9241766375859873,total_rbf,outer_fold_2
0.5,"(1.0,)",0.00021544346900318823,1.9408002545546854,0.6610371234657166,total_rbf,outer_fold_2
0.5,"(1.0,)",0.004641588833612777,1.9409657175142683,0.6645684078885493,total_rbf,outer_fold_2
0.5,"(1.0,)",0.1,1.8848488430264954,0.642005656305631,total_rbf,outer_fold_2
0.5,"(1.0,)",2.154434690031882,2.1091726921825638,0.4714809601501567,total_rbf,outer_fold_2
0.5,"(1.0,)",46.41588833612773,2.7253087017332893,0.39471100733417663,total_rbf,outer_fold_2
0.5,"(1.0,)",1000.0,2.908748239236841,0.5070404281415616,total_rbf,outer_fold_2
1.0,"(1.0,)",9.999999999999999e-06,2.150001874842313,0.7618768245659077,total_rbf,outer_fold_2
1.0,"(1.0,)",0.00021544346900318823,2.1203727190266126,0.7620529866099546,total_rbf,outer_fold_2
1.0,"(1.0,)",0.004641588833612777,2.0342467528638637,0.7245236678880578,total_rbf,outer_fold_2
1.0,"(1.0,)",0.1,1.9755678576067688,0.6263801021716718,total_rbf,outer_fold_2
1.0,"(1.0,)",2.154434690031882,2.226345073218824,0.4716245635511035,total_rbf,outer_fold_2
1.0,"(1.0,)",46.41588833612773,2.7531156516371724,0.4089086621608315,total_rbf,outer_fold_2
1.0,"(1.0,)",1000.0,2.9110333653298435,0.5080140607472995,total_rbf,outer_fold_2
2.0,"(1.0,)",9.999999999999999e-06,2.4821163421584016,0.7391842865668619,total_rbf,outer_fold_2
2.0,"(1.0,)",0.00021544346900318823,2.2844006522176343,0.6848446232690356,total_rbf,outer_fold_2
2.0,"(1.0,)",0.004641588833612777,2.166652824495497,0.6118495072067591,total_rbf,outer_fold_2
2.0,"(1.0,)",0.1,2.1707599993828817,0.48174236421874617,total_rbf,outer_fold_2
2.0,"(1.0,)",2.154434690031882,2.444308465218654,0.3908698342968547,total_rbf,outer_fold_2
2.0,"(1.0,)",46.41588833612773,2.849174398949911,0.4701652462385094,total_rbf,outer_fold_2
2.0,"(1.0,)",1000.0,2.9173235267632576,0.5120827480562005,total_rbf,outer_fold_2
4.0,"(1.0,)",9.999999999999999e-06,2.5522699664629345,0.5990901540645438,total_rbf,outer_fold_2
4.0,"(1.0,)",0.00021544346900318823,2.231057769429467,0.6338210810501537,total_rbf,outer_fold_2
4.0,"(1.0,)",0.004641588833612777,2.267731561631714,0.34521950357623593,total_rbf,outer_fold_2
4.0,"(1.0,)",0.1,2.306557427836236,0.42958198700366657,total_rbf,outer_fold_2
4.0,"(1.0,)",2.154434690031882,2.6560951484713584,0.3804052381433092,total_rbf,outer_fold_2
4.0,"(1.0,)",46.41588833612773,2.8986477868670173,0.5020184243602764,total_rbf,outer_fold_2
4.0,"(1.0,)",1000.0,2.9200159311892633,0.5136981937744598,total_rbf,outer_fold_2
0.25,"(1.0,)",9.999999999999999e-06,2.097820504974107,0.281184185083679,total_rbf,outer_fold_3
0.25,"(1.0,)",0.00021544346900318823,2.093244108586178,0.23655899101083833,total_rbf,outer_fold_3
0.25,"(1.0,)",0.004641588833612777,2.0944994775442742,0.2361870571291083,total_rbf,outer_fold_3
0.25,"(1.0,)",0.1,2.0808430153186017,0.22251678743747985,total_rbf,outer_fold_3
0.25,"(1.0,)",2.154434690031882,2.2999612363170754,0.3408472085275017,total_rbf,outer_fold_3
0.25,"(1.0,)",46.41588833612773,2.7259228708695957,0.5534768463347272,total_rbf,outer_fold_3
0.25,"(1.0,)",1000.0,2.772026914685326,0.551488905954939,total_rbf,outer_fold_3
0.5,"(1.0,)",9.999999999999999e-06,1.7992943655352311,0.7813227913041538,total_rbf,outer_fold_3
0.5,"(1.0,)",0.00021544346900318823,1.8462827417457888,0.7983298549774295,total_rbf,outer_fold_3
0.5,"(1.0,)",0.004641588833612777,1.8151112169335697,0.7904822039956233,total_rbf,outer_fold_3
0.5,"(1.0,)",0.1,1.7464717566846704,0.7461332141298198,total_rbf,outer_fold_3
0.5,"(1.0,)",2.154434690031882,1.9522279690898712,0.4953328052140439,total_rbf,outer_fold_3
0.5,"(1.0,)",46.41588833612773,2.564326909163472,0.4039394602600057,total_rbf,outer_fold_3
0.5,"(1.0,)",1000.0,2.7606802566694464,0.5437498634252499,total_rbf,outer_fold_3
1.0,"(1.0,)",9.999999999999999e-06,2.3850083801340163,0.8590767076347375,total_rbf,outer_fold_3
1.0,"(1.0,)",0.00021544346900318823,2.2884685016210327,0.8782991741697204,total_rbf,outer_fold_3
1.0,"(1.0,)",0.004641588833612777,1.9659305073865005,0.8955756903560734,total_rbf,outer_fold_3
1.0,"(1.0,)",0.1,1.8722789590194027,0.8782905803691271,total_rbf,outer_fold_3
1.0,"(1.0,)",2.154434690031882,2.0964017085354087,0.4668534041066984,total_rbf,outer_fold_3
1.0,"(1.0,)",46.41588833612773,2.568997129103885,0.39306522165477936,total_rbf,outer_fold_3
1.0,"(1.0,)",1000.0,2.7612429713881985,0.5428892011306155,total_rbf,outer_fold_3
2.0,"(1.0,)",9.999999999999999e-06,2.758773439704902,0.8119724128970683,total_rbf,outer_fold_3
2.0,"(1.0,)",0.00021544346900318823,2.205678751912714,0.8975249545202585,total_rbf,outer_fold_3
2.0,"(1.0,)",0.004641588833612777,2.1237549108607565,0.8934795657479422,total_rbf,outer_fold_3
2.0,"(1.0,)",0.1,2.192817403591209,0.6998163103302999,total_rbf,outer_fold_3
2.0,"(1.0,)",2.154434690031882,2.3148269194982642,0.1527608565919008,total_rbf,outer_fold_3
2.0,"(1.0,)",46.41588833612773,2.678106203275266,0.4925986696397171,total_rbf,outer_fold_3
2.0,"(1.0,)",1000.0,2.7692268915494123,0.5481174979389982,total_rbf,outer_fold_3
4.0,"(1.0,)",9.999999999999999e-06,2.3807171458642165,0.9356427383210046,total_rbf,outer_fold_3
4.0,"(1.0,)",0.00021544346900318823,2.222256718556434,0.843764495728699,total_rbf,outer_fold_3
4.0,"(1.0,)",0.004641588833612777,2.393500232940981,0.757111211818921,total_rbf,outer_fold_3
4.0,"(1.0,)",0.1,2.3778714567204475,0.4601575891860835,total_rbf,outer_fold_3
4.0,"(1.0,)",2.154434690031882,2.484788636232549,0.2615635340051569,total_rbf,outer_fold_3
4.0,"(1.0,)",46.41588833612773,2.743853030262625,0.5345369038428038,total_rbf,outer_fold_3
4.0,"(1.0,)",1000.0,2.7729480680174987,0.5503035007451885,total_rbf,outer_fold_3
0.25,"(1.0,)",9.999999999999999e-06,2.012408901569636,0.4311208063643799,total_rbf,outer_fold_4
0.25,"(1.0,)",0.00021544346900318823,1.9112602068919715,0.5745236467394378,total_rbf,outer_fold_4
0.25,"(1.0,)",0.004641588833612777,1.9062396416267715,0.6030532698089538,total_rbf,outer_fold_4
0.25,"(1.0,)",0.1,1.9235575373003602,0.6238270199583675,total_rbf,outer_fold_4
0.25,"(1.0,)",2.154434690031882,2.170319967386159,0.6957224996146134,total_rbf,outer_fold_4
0.25,"(1.0,)",46.41588833612773,2.4096885109333783,0.5270263731625601,total_rbf,outer_fold_4
0.25,"(1.0,)",1000.0,2.4244865569491982,0.4954183172582873,total_rbf,outer_fold_4
0.5,"(1.0,)",9.999999999999999e-06,2.7012338569415033,0.8651539644041425,total_rbf,outer_fold_4
0.5,"(1.0,)",0.00021544346900318823,1.7547512950540078,0.26900176907720463,total_rbf,outer_fold_4
0.5,"(1.0,)",0.004641588833612777,1.6782844361606124,0.19104404928356505,total_rbf,outer_fold_4
0.5,"(1.0,)",0.1,1.6244300448880877,0.20554154689170023,total_rbf,outer_fold_4
0.5,"(1.0,)",2.154434690031882,1.8855050994599465,0.33167508175246296,total_rbf,outer_fold_4
0.5,"(1.0,)",46.41588833612773,2.367892970361904,0.4814309238827209,total_rbf,outer_fold_4
0.5,"(1.0,)",1000.0,2.4220302092137915,0.4931041044983358,total_rbf,outer_fold_4
1.0,"(1.0,)",9.999999999999999e-06,3.0473850737470864,0.9738625090987834,total_rbf,outer_fold_4
1.0,"(1.0,)",0.00021544346900318823,2.4601822497201575,0.4298950427903532,total_rbf,outer_fold_4
1.0,"(1.0,)",0.004641588833612777,2.1539446251961447,0.42328331588870205,total_rbf,outer_fold_4
1.0,"(1.0,)",0.1,1.939173631464897,0.3937254682281609,total_rbf,outer_fold_4
1.0,"(1.0,)",2.154434690031882,2.0471292351511248,0.2855489248858463,total_rbf,outer_fold_4
1.0,"(1.0,)",46.41588833612773,2.36622743629078,0.45518190137342074,total_rbf,outer_fold_4
1.0,"(1.0,)",1000.0,2.4218548420885084,0.49168235556064344,total_rbf,outer_fold_4
2.0,"(1.0,)",9.999999999999999e-06,3.4401725374473813,0.7154017442627325,total_rbf,outer_fold_4
2.0,"(1.0,)",0.00021544346900318823,2.6860795615404514,0.6179015056837572,total_rbf,outer_fold_4
2.0,"(1.0,)",0.004641588833612777,2.382431085105933,0.5526500631109377,total_rbf,outer_fold_4
2.0,"(1.0,)",0.1,2.0578259061742763,0.4507489388496887,total_rbf,outer_fold_4
2.0,"(1.0,)",2.154434690031882,2.2246401738764394,0.33682668000281485,total_rbf,outer_fold_4
2.0,"(1.0,)",46.41588833612773,2.3967585265787745,0.4751906123331554,total_rbf,outer_fold_4
2.0,"(1.0,)",1000.0,2.423661254009538,0.4927872352951953,total_rbf,outer_fold_4
4.0,"(1.0,)",9.999999999999999e-06,3.108673942702696,0.5426629672760043,total_rbf,outer_fold_4
4.0,"(1.0,)",0.00021544346900318823,2.6758852391300225,0.5166092481994262,total_rbf,outer_fold_4
4.0,"(1.0,)",0.004641588833612777,2.2894682825570296,0.6660367072953762,total_rbf,outer_fold_4
4.0,"(1.0,)",0.1,2.13642420154298,0.3562218626169533,total_rbf,outer_fold_4
4.0,"(1.0,)",2.154434690031882,2.3305770005184647,0.40279082910023317,total_rbf,outer_fold_4
4.0,"(1.0,)",46.41588833612773,2.4156697522519828,0.4881628225513319,total_rbf,outer_fold_4
4.0,"(1.0,)",1000.0,2.424664153784128,0.493428441599837,total_rbf,outer_fold_4
0.25,"(1.0,)",9.999999999999999e-06,2.158997915730483,0.5571944293806931,total_rbf,outer_fold_5
0.25,"(1.0,)",0.00021544346900318823,2.10758837589194,0.5542516403097222,total_rbf,outer_fold_5
0.25,"(1.0,)",0.004641588833612777,2.1055702788106054,0.5674958945556375,total_rbf,outer_fold_5
0.25,"(1.0,)",0.1,2.131433447495638,0.5657312847515337,total_rbf,outer_fold_5
0.25,"(1.0,)",2.154434690031882,2.4226618751874067,0.5938855230627048,total_rbf,outer_fold_5
0.25,"(1.0,)",46.41588833612773,2.7195924725735683,0.7093927904897487,total_rbf,outer_fold_5
0.25,"(1.0,)",1000.0,2.7449819789652397,0.7132124550066918,total_rbf,outer_fold_5
0.5,"(1.0,)",9.999999999999999e-06,2.2039892630657985,0.7909300284392132,total_rbf,outer_fold_5
0.5,"(1.0,)",0.00021544346900318823,1.7476175508624618,0.37656225331783966,total_rbf,outer_fold_5
0.5,"(1.0,)",0.004641588833612777,1.7206013033011252,0.3881190138576705,total_rbf,outer_fold_5
0.5,"(1.0,)",0.1,1.7004332406677498,0.4371954789213311,total_rbf,outer_fold_5
0.5,"(1.0,)",2.154434690031882,2.0860744467390284,0.4007901221427766,total_rbf,outer_fold_5
0.5,"(1.0,)",46.41588833612773,2.6237811191610767,0.6108967642905573,total_rbf,outer_fold_5
0.5,"(1.0,)",1000.0,2.738692564983291,0.7081403880390466,total_rbf,outer_fold_5
1.0,"(1.0,)",9.999999999999999e-06,2.2486445009937173,0.838154345391234,total_rbf,outer_fold_5
1.0,"(1.0,)",0.00021544346900318823,2.0183395892454516,0.6892420171283838,total_rbf,outer_fold_5
1.0,"(1.0,)",0.004641588833612777,1.809199805477569,0.55332247624959,total_rbf,outer_fold_5
1.0,"(1.0,)",0.1,1.7983875545147978,0.38475437685997954,total_rbf,outer_fold_5
1.0,"(1.0,)",2.154434690031882,2.220616969899127,0.4234939322901128,total_rbf,outer_fold_5
1.0,"(1.0,)",46.41588833612773,2.6277640594914957,0.6239640566187342,total_rbf,outer_fold_5
1.0,"(1.0,)",1000.0,2.739233150847677,0.7083997354563606,total_rbf,outer_fold_5
2.0,"(1.0,)",9.999999999999999e-06,2.5204190177020434,1.0137449616255372,total_rbf,outer_fold_5
2.0,"(1.0,)",0.00021544346900318823,2.094039577437813,0.8147133605317258,total_rbf,outer_fold_5
2.0,"(1.0,)",0.004641588833612777,2.018214410742189,0.4064728112124315,total_rbf,outer_fold_5
2.0,"(1.0,)",0.1,2.063855038213351,0.4048497499907052,total_rbf,outer_fold_5
2.0,"(1.0,)",2.154434690031882,2.433692337025629,0.43178287652630226,total_rbf,outer_fold_5
2.0,"(1.0,)",46.41588833612773,2.6945251159012917,0.6760492022139029,total_rbf,outer_fold_5
2.0,"(1.0,)",1000.0,2.7435206563790073,0.7115018554866368,total_rbf,outer_fold_5
4.0,"(1.0,)",9.999999999999999e-06,2.367868892851481,0.8871695740638161,total_rbf,outer_fold_5
4.0,"(1.0,)",0.00021544346900318823,2.2364632518332543,0.49944974296756356,total_rbf,outer_fold_5
4.0,"(1.0,)",0.004641588833612777,2.1310614965913035,0.3305771706083874,total_rbf,outer_fold_5
4.0,"(1.0,)",0.1,2.3093647105809394,0.4651048013809922,total_rbf,outer_fold_5
4.0,"(1.0,)",2.154434690031882,2.5756487547905236,0.5288875428570364,total_rbf,outer_fold_5
4.0,"(1.0,)",46.41588833612773,2.7297367168606756,0.7025794105580174,total_rbf,outer_fold_5
4.0,"(1.0,)",1000.0,2.7454978793739926,0.7128365789503786,total_rbf,outer_fold_5
0.25,"(1.0,)",9.999999999999999e-06,2.1759794778075534,0.20481418202575016,total_rbf,full_train
0.25,"(1.0,)",0.00021544346900318823,2.0702681521595094,0.15940502439260434,total_rbf,full_train
0.25,"(1.0,)",0.004641588833612777,2.0781791293003273,0.15589518434321767,total_rbf,full_train
0.25,"(1.0,)",0.1,2.08121051853698,0.13968631512821017,total_rbf,full_train
0.25,"(1.0,)",2.154434690031882,2.2938517185119616,0.10249602112524671,total_rbf,full_train
0.25,"(1.0,)",46.41588833612773,2.6685802379275474,0.2503165438694746,total_rbf,full_train
0.25,"(1.0,)",1000.0,2.711917147092635,0.2689802793497733,total_rbf,full_train
0.5,"(1.0,)",9.999999999999999e-06,2.325059517550492,1.1408548257448103,total_rbf,full_train
0.5,"(1.0,)",0.00021544346900318823,1.767815029045968,0.42621221567465073,total_rbf,full_train
0.5,"(1.0,)",0.004641588833612777,1.7213181127504162,0.40240760761819466,total_rbf,full_train
0.5,"(1.0,)",0.1,1.6348087042779325,0.34537110157103973,total_rbf,full_train
0.5,"(1.0,)",2.154434690031882,1.9484720536574327,0.30470437499147396,total_rbf,full_train
0.5,"(1.0,)",46.41588833612773,2.5568219427296515,0.14608397205471552,total_rbf,full_train
0.5,"(1.0,)",1000.0,2.704167759280357,0.26279274540973013,total_rbf,full_train
1.0,"(1.0,)",9.999999999999999e-06,2.3638318216206073,0.8117597281848778,total_rbf,full_train
1.0,"(1.0,)",0.00021544346900318823,2.104322242788938,0.405774720048348,total_rbf,full_train
1.0,"(1.0,)",0.004641588833612777,1.8286213855082418,0.2987981826112181,total_rbf,full_train
1.0,"(1.0,)",0.1,1.7954347828705763,0.4050511560865866,total_rbf,full_train
1.0,"(1.0,)",2.154434690031882,2.101406083306228,0.3038023192061534,total_rbf,full_train
1.0,"(1.0,)",46.41588833612773,2.5672182969843087,0.15017928854648901,total_rbf,full_train
1.0,"(1.0,)",1000.0,2.7047052086180328,0.2629521711260753,total_rbf,full_train
2.0,"(1.0,)",9.999999999999999e-06,2.6261123453780324,0.44595096150346947,total_rbf,full_train
2.0,"(1.0,)",0.00021544346900318823,2.1924638182807703,0.17884537222202443,total_rbf,full_train
2.0,"(1.0,)",0.004641588833612777,1.9517218714413116,0.33924510824370024,total_rbf,full_train
2.0,"(1.0,)",0.1,2.0390848665442913,0.33958383970098016,total_rbf,full_train
2.0,"(1.0,)",2.154434690031882,2.3165078621773816,0.20909822880405263,total_rbf,full_train
2.0,"(1.0,)",46.41588833612773,2.645942979658905,0.21588452804714284,total_rbf,full_train
2.0,"(1.0,)",1000.0,2.7104215031042185,0.26724198034686175,total_rbf,full_train
4.0,"(1.0,)",9.999999999999999e-06,2.450462409389574,0.12518114672165795,total_rbf,full_train
4.0,"(1.0,)",0.00021544346900318823,2.125661624198814,0.3241745763003668,total_rbf,full_train
4.0,"(1.0,)",0.004641588833612777,2.118792547492651,0.4452208170931301,total_rbf,full_train
4.0,"(1.0,)",0.1,2.2264843345344603,0.2328852963105775,total_rbf,full_train
4.0,"(1.0,)",2.154434690031882,2.492202222942831,0.10278444819179378,total_rbf,full_train
4.0,"(1.0,)",46.41588833612773,2.6922668479418963,0.25294328198075416,total_rbf,full_train
4.0,"(1.0,)",1000.0,2.713051270427811,0.2692501729945919,total_rbf,full_train
0.25,"(1.0,)",9.999999999999999e-06,3.1496736888004753,1.520020221039477,total_cdf_rbf,outer_fold_1
0.25,"(1.0,)",0.00021544346900318823,2.237420043306504,0.358846565517556,total_cdf_rbf,outer_fold_1
0.25,"(1.0,)",0.004641588833612777,2.0500137366442788,0.43481034948921665,total_cdf_rbf,outer_fold_1
0.25,"(1.0,)",0.1,1.9249978613388576,0.40126291250098917,total_cdf_rbf,outer_fold_1
0.25,"(1.0,)",2.154434690031882,2.256655047051408,0.39053253729777715,total_cdf_rbf,outer_fold_1
0.25,"(1.0,)",46.41588833612773,2.6204639769034594,0.5633305041888546,total_cdf_rbf,outer_fold_1
0.25,"(1.0,)",1000.0,2.668382336403111,0.5721182109671147,total_cdf_rbf,outer_fold_1
0.5,"(1.0,)",9.999999999999999e-06,3.7570007205182616,0.7210838189901478,total_cdf_rbf,outer_fold_1
0.5,"(1.0,)",0.00021544346900318823,2.7411209533914516,0.4651854815894889,total_cdf_rbf,outer_fold_1
0.5,"(1.0,)",0.004641588833612777,2.3316765758688995,0.5943662219190962,total_cdf_rbf,outer_fold_1
0.5,"(1.0,)",0.1,2.2605329502347087,0.3040938964339304,total_cdf_rbf,outer_fold_1
0.5,"(1.0,)",2.154434690031882,2.5356021623911884,0.42579921021783557,total_cdf_rbf,outer_fold_1
0.5,"(1.0,)",46.41588833612773,2.6368584175945493,0.5596073655604011,total_cdf_rbf,outer_fold_1
0.5,"(1.0,)",1000.0,2.6683621659054726,0.5724609220755394,total_cdf_rbf,outer_fold_1
1.0,"(1.0,)",9.999999999999999e-06,3.5787778917317237,0.6243321892000334,total_cdf_rbf,outer_fold_1
1.0,"(1.0,)",0.00021544346900318823,2.7778344953068865,0.5080339689115788,total_cdf_rbf,outer_fold_1
1.0,"(1.0,)",0.004641588833612777,2.453121243809843,0.12086150410910779,total_cdf_rbf,outer_fold_1
1.0,"(1.0,)",0.1,2.519298135913249,0.33228933048588916,total_cdf_rbf,outer_fold_1
1.0,"(1.0,)",2.154434690031882,2.6288760979138135,0.5165947234696211,total_cdf_rbf,outer_fold_1
1.0,"(1.0,)",46.41588833612773,2.648507209281799,0.558901201891042,total_cdf_rbf,outer_fold_1
1.0,"(1.0,)",1000.0,2.66858280178567,0.5726625411435317,total_cdf_rbf,outer_fold_1
2.0,"(1.0,)",9.999999999999999e-06,3.813600412955429,1.21626695366465,total_cdf_rbf,outer_fold_1
2.0,"(1.0,)",0.00021544346900318823,2.789820371197048,0.7269782881445269,total_cdf_rbf,outer_fold_1
2.0,"(1.0,)",0.004641588833612777,2.438973184380896,0.17347956913935073,total_cdf_rbf,outer_fold_1
2.0,"(1.0,)",0.1,2.568485019559043,0.44503180993147956,total_cdf_rbf,outer_fold_1
2.0,"(1.0,)",2.154434690031882,2.6736624208381907,0.4739525236092922,total_cdf_rbf,outer_fold_1
2.0,"(1.0,)",46.41588833612773,2.653252968689676,0.5725498513709211,total_cdf_rbf,outer_fold_1
2.0,"(1.0,)",1000.0,2.6696139640576866,0.5725156192458427,total_cdf_rbf,outer_fold_1
4.0,"(1.0,)",9.999999999999999e-06,3.0781035602557845,1.099014729718832,total_cdf_rbf,outer_fold_1
4.0,"(1.0,)",0.00021544346900318823,2.5749242437554876,0.45704784127289433,total_cdf_rbf,outer_fold_1
4.0,"(1.0,)",0.004641588833612777,2.476822409543253,0.2947212838463977,total_cdf_rbf,outer_fold_1
4.0,"(1.0,)",0.1,2.6459309540639193,0.43402130052271903,total_cdf_rbf,outer_fold_1
4.0,"(1.0,)",2.154434690031882,2.657761504898047,0.5123647043270094,total_cdf_rbf,outer_fold_1
4.0,"(1.0,)",46.41588833612773,2.6617641298538235,0.5769430595010652,total_cdf_rbf,outer_fold_1
4.0,"(1.0,)",1000.0,2.6705461908328614,0.5721693867624735,total_cdf_rbf,outer_fold_1
0.25,"(1.0,)",9.999999999999999e-06,2.4576918779440184,1.0057989506010185,total_cdf_rbf,outer_fold_2
0.25,"(1.0,)",0.00021544346900318823,2.277046854907777,0.9263917195214695,total_cdf_rbf,outer_fold_2
0.25,"(1.0,)",0.004641588833612777,2.1190705125030886,0.8408298333331603,total_cdf_rbf,outer_fold_2
0.25,"(1.0,)",0.1,1.9524519020832953,0.7985823395221338,total_cdf_rbf,outer_fold_2
0.25,"(1.0,)",2.154434690031882,2.0243975350290127,0.7231417336469715,total_cdf_rbf,outer_fold_2
0.25,"(1.0,)",46.41588833612773,2.6248597438853647,0.4024848679934005,total_cdf_rbf,outer_fold_2
0.25,"(1.0,)",1000.0,2.90062202848943,0.5043220480822198,total_cdf_rbf,outer_fold_2
0.5,"(1.0,)",9.999999999999999e-06,2.9194142339795155,1.1272213659004942,total_cdf_rbf,outer_fold_2
0.5,"(1.0,)",0.00021544346900318823,2.6464436189885094,0.9907884027824521,total_cdf_rbf,outer_fold_2
0.5,"(1.0,)",0.004641588833612777,2.1873317994427492,0.9296910743577184,total_cdf_rbf,outer_fold_2
0.5,"(1.0,)",0.1,2.0150702695412437,0.9379305971794165,total_cdf_rbf,outer_fold_2
0.5,"(1.0,)",2.154434690031882,2.1634698003747945,0.7558106129295102,total_cdf_rbf,outer_fold_2
0.5,"(1.0,)",46.41588833612773,2.598534240909166,0.4264328704990491,total_cdf_rbf,outer_fold_2
0.5,"(1.0,)",1000.0,2.894650534744693,0.4998194338954764,total_cdf_rbf,outer_fold_2
1.0,"(1.0,)",9.999999999999999e-06,3.431853517989762,1.3121798505062767,total_cdf_rbf,outer_fold_2
1.0,"(1.0,)",0.00021544346900318823,2.471827761508713,0.8941339523020837,total_cdf_rbf,outer_fold_2
1.0,"(1.0,)",0.004641588833612777,2.143090198311631,0.8987232906150273,total_cdf_rbf,outer_fold_2
1.0,"(1.0,)",0.1,2.1247187252082527,0.8352276643224774,total_cdf_rbf,outer_fold_2
1.0,"(1.0,)",2.154434690031882,2.432105308756798,0.7120275002391072,total_cdf_rbf,outer_fold_2
1.0,"(1.0,)",46.41588833612773,2.6920287653002593,0.4059374016849928,total_cdf_rbf,outer_fold_2
1.0,"(1.0,)",1000.0,2.9026172786636595,0.5013713784525369,total_cdf_rbf,outer_fold_2
2.0,"(1.0,)",9.999999999999999e-06,2.894740373213816,0.8367565481458894,total_cdf_rbf,outer_fold_2
2.0,"(1.0,)",0.00021544346900318823,2.4292075051303725,0.7849448324407339,total_cdf_rbf,outer_fold_2
2.0,"(1.0,)",0.004641588833612777,2.101120691171495,0.8003431228365195,total_cdf_rbf,outer_fold_2
2.0,"(1.0,)",0.1,2.416597576535549,0.7410822323755512,total_cdf_rbf,outer_fold_2
2.0,"(1.0,)",2.154434690031882,2.585069703308088,0.5837349681002635,total_cdf_rbf,outer_fold_2
2.0,"(1.0,)",46.41588833612773,2.8035122903784053,0.4278925861418642,total_cdf_rbf,outer_fold_2
2.0,"(1.0,)",1000.0,2.9136722117743705,0.5085683707293089,total_cdf_rbf,outer_fold_2
4.0,"(1.0,)",9.999999999999999e-06,2.6343432174792643,0.8448837429329321,total_cdf_rbf,outer_fold_2
4.0,"(1.0,)",0.00021544346900318823,2.3803397669018582,0.830872568090101,total_cdf_rbf,outer_fold_2
4.0,"(1.0,)",0.004641588833612777,2.3517071446864932,0.6922237048289915,total_cdf_rbf,outer_fold_2
4.0,"(1.0,)",0.1,2.5037900018309873,0.6122213504040442,total_cdf_rbf,outer_fold_2
4.0,"(1.0,)",2.154434690031882,2.675749260392443,0.42134576313533373,total_cdf_rbf,outer_fold_2
4.0,"(1.0,)",46.41588833612773,2.881387884749232,0.4780746010630507,total_cdf_rbf,outer_fold_2
4.0,"(1.0,)",1000.0,2.918965392711556,0.5125239879483848,total_cdf_rbf,outer_fold_2
